Substation,,,,,,,,,,,,,,
Longitude,Latitude,Sub Num,Sub Name,Sub ID,Area Name,Zone Name,# of Buses,Nominal kV(max),Gen MW,Gen Mvar,Load MW,Load Mvar,Shunt MW,Shunt Mvar
-96.548,32.801,592,SUNNYVALE,592,North Central,Dallas,1,161,,,15.35,4.35,,
-96.746,32.829,593,DALLAS 10,593,North Central,Dallas,1,161,,,98.85,28.01,,
-97.252,32.868,594,FORT WORTH 4,594,North Central,Fort Worth,1,161,,,69.99,19.83,,
-96.825,32.848,595,DALLAS 30,595,North Central,Dallas,1,161,,,40.96,11.61,,
-97.561,32.9,596,AZLE,596,North Central,Fort Worth,1,161,,,81.81,23.18,,
-96.696,32.639,597,HUTCHINS,597,North Central,Dallas,1,161,,,16.12,4.57,,
-97.506,31.662,598,VALLEY MILLS,598,North Central,Waco,1,161,,,11.99,3.4,,
-97.184,33.228,599,DENTON 6,599,North Central,Fort Worth,1,161,,,31.74,8.99,,
-96.63,32.817,600,MESQUITE 3,600,North Central,Dallas,1,161,,,176.19,49.92,0,451.52
-97.732,32.334,601,GRANBURY 1,601,North Central,Glen Rose,5,500,159.72,19.83,,,,
-96.936,32.723,602,DALLAS 2,602,North Central,Fort Worth,5,500,849.83,433.77,219.44,62.17,,
-96.892,31.751,603,MOUNT CALM,603,North Central,Corsicana,1,161,,,4.01,1.14,,
-97.013,31.355,604,RIESEL 2,604,North Central,Waco,1,161,,,13.64,3.86,,
-96.781,32.711,605,DALLAS 17,605,North Central,Dallas,1,161,,,148.25,42,,
-97.083,32.754,606,ARLINGTON 4,606,North Central,Fort Worth,1,161,,,64.78,18.35,,
-96.753,33.339,607,CELINA,607,North Central,Dallas,1,161,,,26.36,7.47,,
-97.346,32.882,608,FORT WORTH 16,608,North Central,Fort Worth,1,161,,,85.12,24.12,,
-96.807,32.522,609,RED OAK,609,North Central,Corsicana,1,161,,,108.12,30.63,,
-99.519,32.266,610,CLYDE,610,North Central,Central Texas,1,161,,,23.95,6.78,,
-96.942,32.885,611,IRVING 2,611,North Central,Fort Worth,1,161,,,166.71,47.23,,
-96.55,32.898,612,ROWLETT 1,612,North Central,Dallas,1,161,,,74.14,21.01,,
-98.188,33.22,613,JACKSBORO 2,613,North Central,Jacksboro,1,161,,,18.78,5.32,,
-97.631,32.562,614,GRANBURY 3,614,North Central,Glen Rose,1,161,,,80.26,22.74,,
-97.149,32.96,615,SOUTHLAKE,615,North Central,Fort Worth,1,161,,,80.01,22.67,0,205.72
-96.82,32.787,616,DALLAS 29,616,North Central,Dallas,1,161,,,33.94,9.62,,
-96.964,33.068,617,LEWISVILLE 1,617,North Central,Fort Worth,3,161,215.9,72.31,38.7,10.97,,
-96.864,32.893,618,DALLAS 36,618,North Central,Dallas,1,161,,,94.71,26.84,,
-97.133,32.022,619,HILLSBORO,619,North Central,Corsicana,1,161,,,33.12,9.38,,
-97.338,32.708,620,FORT WORTH 15,620,North Central,Fort Worth,1,161,,,91.3,25.87,0,258.47
-99.165,32.556,621,CISCO,621,North Central,Central Texas,1,161,,,18.68,5.29,,
-97.155,32.163,622,ITASCA,622,North Central,Corsicana,1,161,,,9.25,2.62,,
-96.778,32.618,623,LANCASTER 2,623,North Central,Dallas,1,161,,,60.83,17.23,,
-96.576,32.858,624,GARLAND 1,624,North Central,Dallas,2,500,,,174.28,49.38,,
-96.744,32.792,625,DALLAS 9,625,North Central,Dallas,1,161,,,41.84,11.85,,
-96.916,32.643,626,DUNCANVILLE 2,626,North Central,Fort Worth,1,161,,,56.58,16.03,,
-96.559,32.726,627,MESQUITE 1,627,North Central,Dallas,1,161,,,77.72,22.02,,
-97.037,32.302,628,MAYPEARL,628,North Central,Corsicana,1,161,,,5.65,1.6,,
-96.65,32.965,629,GARLAND 3,629,North Central,Dallas,1,161,,,122.43,34.69,,
-96.694,33.114,630,ALLEN 2,630,North Central,Dallas,1,161,,,91.04,25.79,,
-96.957,31.474,631,RIESEL 1,631,North Central,Waco,3,500,1005.19,-25.85,,,,
-97.921,33.196,632,BRIDGEPORT,632,North Central,Jacksboro,9,500,1286.78,-66.81,33.91,9.61,,
-97.061,33.081,633,LEWISVILLE 2,633,North Central,Fort Worth,1,161,,,105.99,30.03,,
-96.542,32.606,634,SEAGOVILLE,634,North Central,Dallas,1,161,,,69,19.55,,
-96.837,32.925,635,DALLAS 31,635,North Central,Dallas,1,161,,,39.8,11.28,,
-97.267,32.803,636,HALTOM CITY,636,North Central,Fort Worth,1,161,,,156.99,44.48,,
-96.62,32.717,637,BALCH SPRINGS,637,North Central,Dallas,1,161,,,69.09,19.58,,
-97.331,32.679,638,FORT WORTH 13,638,North Central,Fort Worth,1,161,,,62.09,17.59,,
-96.937,32.676,639,DALLAS 43,639,North Central,Fort Worth,1,161,,,47.85,13.56,,
-97.73,31.113,640,KILLEEN 2,640,North Central,Waco,1,161,,,57.62,16.33,,
-97.195,31.54,641,WACO 5,641,North Central,Waco,1,161,,,68.06,19.28,0,116.47
-97.292,32.86,642,FORT WORTH 9,642,North Central,Fort Worth,1,161,,,164.73,46.67,,
-96.675,32.32,643,ENNIS,643,North Central,Corsicana,4,500,127.02,212.76,79.8,22.61,,
-96.679,32.71,644,DALLAS 3,644,North Central,Dallas,2,500,,,240.97,68.28,,
-96.663,32.992,645,RICHARDSON 1,645,North Central,Dallas,1,161,,,63.55,18,0,159.12
-97.382,32.742,646,FORT WORTH 21,646,North Central,Fort Worth,1,161,,,77.75,22.03,,
-97.099,31.621,647,WACO 2,647,North Central,Waco,2,500,,,87.47,24.78,,
-97.227,30.94,648,ROGERS,648,North Central,Waco,3,161,,,7.49,2.12,,
-97.325,31.694,649,CHINA SPRING,649,North Central,Waco,1,161,,,14.92,4.23,,
-99.423,32.768,650,ALBANY 1,650,North Central,Central Texas,6,500,124.2,35.27,,,,
-96.631,33.246,651,MCKINNEY 2,651,North Central,Dallas,1,161,,,108.27,30.68,,
-97.701,32.403,652,GRANBURY 2,652,North Central,Glen Rose,6,500,340.3,182,65.97,18.69,,
-97.547,31.817,653,CLIFTON 2,653,North Central,Glen Rose,1,161,,,21.28,6.03,,
-96.356,33.174,654,FARMERSVILLE,654,North Central,Dallas,1,161,,,26.57,7.53,,
-97.189,32.689,655,ARLINGTON 10,655,North Central,Fort Worth,1,161,,,92.56,26.22,,
-97.746,31.01,656,KILLEEN 3,656,North Central,Waco,2,500,,,120.07,34.02,0,163.74
-96.535,33.012,657,WYLIE,657,North Central,Dallas,1,161,,,144.59,40.97,,
-98.31,32.658,658,PALO PINTO 1,658,North Central,Jacksboro,7,500,601.91,-61.19,,,,
-97.31,32.975,659,FORT WORTH 10,659,North Central,Fort Worth,1,161,,,14.67,4.16,,
-96.309,33.066,660,JOSEPHINE,660,North Central,Dallas,1,161,,,2.01,0.57,0,173.46
-96.962,33.02,661,LEWSIVILLE,661,North Central,Fort Worth,3,161,12.37,-1.38,182.95,51.83,0,460.26
-96.878,32.814,662,DALLAS 40,662,North Central,Dallas,1,161,,,52.93,15,,
-96.245,32.367,663,KEMP,663,North Central,Corsicana,1,161,,,43.86,12.43,,
-96.916,32.361,664,WAXAHACHIE 2,664,North Central,Corsicana,1,161,,,25.31,7.17,,
-97.181,32.817,665,HURST,665,North Central,Fort Worth,1,161,,,85.26,24.16,,
-97.36,32.817,666,FORT WORTH 18,666,North Central,Fort Worth,1,161,,,106.17,30.08,,
-97.791,32.755,667,WEATHERFORD 2,667,North Central,Jacksboro,1,161,,,60.59,17.17,,
-96.453,32.944,668,ROCKWALL 2,668,North Central,Dallas,1,161,,,84.43,23.92,,
-97.903,32.848,669,WEATHERFORD 3,669,North Central,Jacksboro,1,161,,,42.02,11.91,,
-97.218,32.747,670,FORT WORTH 3,670,North Central,Fort Worth,1,161,,,116.98,33.14,,
-97.444,33.001,671,NEWARK,671,North Central,Fort Worth,1,161,,,9.96,2.82,,
-98.173,32.601,672,SANTO,672,North Central,Jacksboro,1,161,,,4.5,1.27,,
-96.787,32.93,673,DALLAS 18,673,North Central,Dallas,1,161,,,72.89,20.65,,
-97.074,31.697,674,ELM MOTT,674,North Central,Waco,1,161,,,9.01,2.55,,
-97.355,32.781,675,FORT WORTH 17,675,North Central,Fort Worth,1,161,,,50.24,14.24,,
-96.785,32.372,676,WAXAHACHIE 1,676,North Central,Corsicana,1,161,,,113.9,32.27,,
-97.08,32.723,677,ARLINGTON 3,677,North Central,Fort Worth,1,161,,,167.12,47.35,0,199.81
-97.38,32.653,678,FORT WORTH 20,678,North Central,Fort Worth,1,161,,,145.18,41.13,,
-97.273,32.749,679,FORT WORTH 7,679,North Central,Fort Worth,1,161,,,43.72,12.39,,
-97.318,32.729,680,FORT WORTH 11,680,North Central,Fort Worth,1,161,,,52.34,14.83,,
-97.054,32.43,681,MIDLOTHIAN 1,681,North Central,Fort Worth,2,500,858.2,76.24,,,,
-97.195,31.454,682,HEWITT,682,North Central,Waco,1,161,,,40.66,11.52,,
-97.217,32.64,683,ARLINGTON 11,683,North Central,Fort Worth,1,161,,,154.46,43.76,,
-97.025,32.665,684,GRAND PRAIRIE 3,684,North Central,Fort Worth,2,500,,,266.99,75.65,,
-96.566,33.285,685,MELISSA,685,North Central,Dallas,1,161,,,17.1,4.84,,
-97.968,31.219,686,COPPERAS COVE,686,North Central,Waco,2,500,,,106.6,30.2,,
-97.328,32.393,687,CLEBURNE 1,687,North Central,Fort Worth,1,161,,,67.92,19.24,,
-96.084,33.068,688,GREENVILLE 2,688,North Central,Dallas,1,161,,,47.76,13.53,,
-97.67,33.372,689,ALVORD,689,North Central,Jacksboro,1,161,,,9.47,2.68,,
-98.985,32.117,690,GORMAN,690,North Central,Central Texas,1,161,,,12.62,3.58,,
-97.15,32.892,691,COLLEYVILLE,691,North Central,Fort Worth,1,161,,,103.54,29.34,,
-97.379,30.884,692,HOLLAND,692,North Central,Waco,3,161,,,14.16,4.01,,
-97.374,31.138,693,TEMPLE 3,693,North Central,Waco,1,161,,,72.8,20.63,,
-96.841,32.661,694,DALLAS 34,694,North Central,Dallas,1,161,,,86.05,24.38,,
-96.967,32.826,695,IRVING 4,695,North Central,Fort Worth,1,161,,,160.33,45.43,,
-96.856,33.146,696,FRISCO 2,696,North Central,Dallas,2,500,,,218.17,61.81,,
-97.735,31.468,697,GATESVILLE 3,697,North Central,Waco,1,161,,,7.44,2.11,,
-96.799,32.788,698,DALLAS 25,698,North Central,Dallas,1,161,,,28.23,8,,
-96.872,32.704,699,DALLAS 37,699,North Central,Fort Worth,1,161,,,42.13,11.94,,
-97.363,32.709,700,FORT WORTH 19,700,North Central,Fort Worth,1,161,,,8.5,2.41,,
-97.26,31.53,701,WOODWAY,701,North Central,Waco,1,161,,,70.52,19.98,,
-98.418,32.455,702,MINGUS,702,North Central,Jacksboro,1,161,,,1.44,0.41,,
-99.265,33.188,703,THROCKMORTON,703,North Central,Central Texas,1,161,,,4.57,1.29,,
-97.655,32.266,704,NEMO,704,North Central,Glen Rose,1,161,,,4.03,1.14,,
-97.085,31.882,705,ABBOTT,705,North Central,Corsicana,1,161,,,3.11,0.88,,
-97.196,32.415,706,ALVARADO,706,North Central,Fort Worth,1,161,,,59.28,16.8,,
-96.351,32.043,707,CORSICANA 1,707,North Central,Corsicana,1,161,,,10.97,3.11,,
-97.645,31.051,708,HARKER HEIGHTS,708,North Central,Waco,1,161,,,79.03,22.39,,
-96.955,32.797,709,IRVING 3,709,North Central,Fort Worth,1,161,,,137.94,39.08,0,118.63
-97.307,32.533,710,BURLESON,710,North Central,Fort Worth,2,500,,,179.23,50.78,,
-97.503,32.636,711,FORT WORTH 28,711,North Central,Fort Worth,1,161,,,58.18,16.49,,
-96.796,32.836,712,DALLAS 23,712,North Central,Dallas,1,161,,,69.18,19.6,0,262
-97.208,32.887,713,NORTH RICHLAND HILLS 1,713,North Central,Fort Worth,1,161,,,84.63,23.98,,
-99.291,32.007,714,CROSS PLAINS,714,North Central,Central Texas,1,161,,,6.29,1.78,,
-96.724,32.123,715,BLOOMING GROVE,715,North Central,Corsicana,1,161,,,4.69,1.33,,
-98.291,29.488,716,CONVERSE,716,South Central,San Marcos,1,115,,,103.81,29.41,0,226.59
-98.656,29.652,717,SAN ANTONIO 46,717,South Central,San Antonio,1,115,,,32.48,9.2,,
-97.271,30.146,718,BASTROP,718,South Central,Bastrop,8,500,805.73,244.55,75.48,21.39,,
-98.048,29.6,719,MARION 2,719,South Central,San Marcos,1,115,,,24.02,6.81,,
-97.219,30.304,720,PAIGE,720,South Central,Bastrop,1,115,,,13.51,3.83,0,87.37
-98.593,29.371,721,SAN ANTONIO 42,721,South Central,San Antonio,1,115,,,94.89,26.89,,
-97.301,29.701,722,WAELDER,722,South Central,Gonzales,1,115,,,5.51,1.56,,
-98.737,29.283,723,ATASCOSA,723,South Central,San Antonio,1,115,,,24.76,7.02,,
-98.571,29.461,724,SAN ANTONIO 40,724,South Central,San Antonio,1,115,,,176.43,49.99,,
-98.221,29.575,725,CIBOLO,725,South Central,San Marcos,1,115,,,83.31,23.6,,
-97.659,30.242,726,AUSTIN 6,726,South Central,Austin,1,115,,,2.46,0.7,,
-97.766,30.293,727,AUSTIN 25,727,South Central,Austin,1,115,,,59.07,16.74,,
-98.378,30.531,728,HORSESHOE BAY,728,South Central,Austin,1,115,,,16.53,4.68,,
-97.908,30.563,729,LEANDER 1,729,South Central,Austin,3,500,,,132.89,37.65,,
-97.686,30.304,730,AUSTIN 10,730,South Central,Austin,1,115,,,84.99,24.08,0,258.86
-98.525,29.59,731,SAN ANTONIO 31,731,South Central,San Antonio,1,115,,,64.63,18.31,0,356.91
-98.706,29.341,732,SAN ANTONIO 49,732,South Central,San Antonio,1,115,,,22.12,6.27,,
-97.361,30.339,733,ELGIN,733,South Central,Austin,1,115,,,64.98,18.41,,
-97.856,30.216,734,AUSTIN 31,734,South Central,Austin,1,115,,,103.35,29.28,,
-97.887,28.952,735,RUNGE,735,South Central,Gonzales,1,115,,,6.98,1.98,,
-97.076,29.202,736,YOAKUM,736,South Central,Gonzales,2,230,,,29.18,8.27,,
-97.958,30.32,737,AUSTIN 37,737,South Central,Austin,1,115,,,36.4,10.31,,
-97.595,30.439,738,PFLUGERVILLE,738,South Central,Austin,3,500,,,206.37,58.47,,
-98.407,29.586,739,SAN ANTONIO 12,739,South Central,San Marcos,2,230,,,147.53,41.8,,
-97.784,30.293,740,AUSTIN 3,740,South Central,Austin,5,500,0,74.74,80.78,22.89,,
-98.677,29.462,741,SAN ANTONIO 48,741,South Central,San Antonio,1,115,,,148.3,42.02,,
-98.459,29.415,742,SAN ANTONIO 19,742,South Central,San Antonio,1,115,,,18.3,5.18,,
-98.614,29.589,743,SAN ANTONIO 2,743,South Central,San Antonio,10,500,171.72,87.66,149.85,42.46,,
-98.556,29.903,744,BERGHEIM,744,South Central,San Antonio,1,115,,,4.93,1.4,,
-98.071,29.697,745,NEW BRAUNFELS 2,745,South Central,San Marcos,3,500,,,178.64,50.61,,
-99.329,29.285,746,D HANIS,746,South Central,San Antonio,1,115,,,3.44,0.97,,
-98.487,29.697,747,SAN ANTONIO 24,747,South Central,San Antonio,1,115,,,74.53,21.12,,
-97.673,30.382,748,AUSTIN 7,748,South Central,Austin,1,115,,,147.9,41.91,,
-96.41,30.215,749,BRENHAM,749,South Central,Bastrop,3,500,,,82.48,23.37,,
-98.045,30.773,750,BERTRAM,750,South Central,Austin,1,115,,,14.86,4.21,,
-98.142,29.624,751,MARION 1,751,South Central,San Marcos,9,500,623.58,207.69,,,,
-96.751,29.917,752,LA GRANGE,752,South Central,Bastrop,6,500,1135.14,-206.19,,,,
-98.258,30.555,753,MARBLE FALLS 1,753,South Central,Austin,3,115,106.67,29.26,,,,
-97.69,30.557,754,ROUND ROCK 1,754,South Central,Austin,7,115,72.44,0,,,,
-98.143,30.034,755,WIMBERLEY,755,South Central,Austin,1,115,,,37.81,10.71,0,80.27
-97.449,29.477,756,GONZALES,756,South Central,Gonzales,1,115,,,35.66,10.1,0,43.67
-98.402,29.691,757,SAN ANTONIO 11,757,South Central,San Marcos,1,115,,,40.54,11.49,,
-98.427,29.627,758,SAN ANTONIO 14,758,South Central,San Marcos,1,115,,,67.98,19.26,,
-97.546,30.56,759,HUTTO,759,South Central,Austin,1,115,,,68.37,19.37,,
-97.471,29.696,760,LULING,760,South Central,Gonzales,1,115,,,25.78,7.3,0,75.72
-98.475,29.589,761,SAN ANTONIO 21,761,South Central,San Antonio,1,115,,,105.36,29.85,,
-97.707,30.388,762,AUSTIN 12,762,South Central,Austin,1,115,,,132.22,37.46,,
-98.439,29.461,763,SAN ANTONIO 15,763,South Central,San Antonio,1,115,,,21.38,6.06,,
-98.238,29.354,764,ADKINS,764,South Central,San Marcos,1,115,,,37.71,10.69,,
-96.988,30.038,765,WINCHESTER,765,South Central,Bastrop,6,500,241.32,123.17,34.21,9.69,0,45.73
-97.064,30.566,766,ROCKDALE 1,766,South Central,Bastrop,5,500,594.8,202.53,14.44,4.09,,
-98.842,29.2,767,NATALIA,767,South Central,San Antonio,1,115,,,16.16,4.58,,
-97.743,30.271,768,AUSTIN 20,768,South Central,Austin,1,115,,,20.52,5.81,,
-98.618,29.471,769,SAN ANTONIO 43,769,South Central,San Antonio,1,115,,,70.54,19.99,,
-98.36,29.556,770,SAN ANTONIO 5,770,South Central,San Marcos,1,115,,,131.13,37.15,,
-97.384,30.465,771,TAYLOR,771,South Central,Austin,1,115,,,56.85,16.11,,
-97.182,30.014,772,SMITHVILLE,772,South Central,Bastrop,1,115,,,27.2,7.71,,
-97.824,30.504,773,CEDAR PARK,773,South Central,Austin,3,500,,,195.3,55.33,,
-98.488,29.537,774,SAN ANTONIO 25,774,South Central,San Antonio,1,115,,,120.8,34.23,,
-96.836,29.38,775,HALLETTSVILLE,775,South Central,Gonzales,1,115,,,22.71,6.43,,
-97.645,30.356,776,AUSTIN 5,776,South Central,Austin,1,115,,,45.11,12.78,,
-98.19,29.759,777,NEW BRAUNFELS 3,777,South Central,San Marcos,1,115,,,57.42,16.27,,
-98.057,29.293,778,SUTHERLAND SPRINGS,778,South Central,San Marcos,1,115,,,2.59,0.73,,
-97.889,30.178,779,AUSTIN 34,779,South Central,Austin,1,115,,,50.38,14.27,,
-96.908,30.891,780,CAMERON,780,South Central,Bastrop,1,115,,,25.24,7.15,0,9.32
-98.531,29.305,781,SAN ANTONIO 35,781,South Central,San Antonio,1,115,,,52.8,14.96,,
-99.317,29.678,782,MEDINA,782,South Central,San Antonio,1,115,,,9.86,2.79,,
-97.875,30.133,783,MANCHACA,783,South Central,Austin,1,115,,,13.4,3.8,,
-98.391,29.895,784,SPRING BRANCH,784,South Central,San Marcos,1,115,,,43.85,12.43,,
-97.74,30.322,785,AUSTIN 19,785,South Central,Austin,1,115,,,64.74,18.34,,
-97.158,29.728,786,FLATONIA,786,South Central,Bastrop,1,115,,,10.44,2.96,,
-97.414,30.711,787,GRANGER,787,South Central,Austin,1,115,,,7.62,2.16,,
-96.699,30.043,788,FAYETTEVILLE,788,South Central,Bastrop,1,115,,,21.71,6.15,,
-97.753,30.648,789,GEORGETOWN 2,789,South Central,Austin,1,115,,,71.18,20.17,,
-97.895,30.378,790,AUSTIN 35,790,South Central,Austin,1,115,,,42.18,11.95,,
-98.911,29.69,791,PIPE CREEK,791,South Central,San Antonio,1,115,,,27.68,7.84,,
-97.358,29.844,792,RED ROCK,792,South Central,Bastrop,1,115,,,9.61,2.72,,
-97.502,30.819,793,JARRELL,793,South Central,Austin,1,115,,,11.69,3.31,,
-98.343,29.429,794,SAN ANTONIO 1,794,South Central,San Marcos,9,500,1148.32,247.96,,,,
-98.557,29.545,795,SAN ANTONIO 36,795,South Central,San Antonio,1,115,,,117.27,33.23,,
-96.934,29.686,796,SCHULENBURG,796,South Central,Bastrop,1,115,,,16.14,4.57,0,52.18
-98.479,29.278,797,SAN ANTONIO 22,797,South Central,San Antonio,2,230,,,107.97,30.59,,
-98.135,30.224,798,DRIPPING SPRINGS,798,South Central,Austin,1,115,,,43.1,12.21,,
-98.493,29.2,799,SAN ANTONIO 26,799,South Central,San Antonio,1,115,,,37.02,10.49,,
-98.209,30.581,800,MARBLE FALLS 3,800,South Central,Austin,1,115,,,52.66,14.92,,
-98.65,29.748,801,BOERNE 1,801,South Central,San Antonio,1,115,,,28.81,8.16,,
-96.189,30.287,802,WASHINGTON,802,South Central,Bastrop,1,115,,,5.64,1.6,0,65.81
-98.263,29.547,803,SCHERTZ,803,South Central,San Marcos,1,115,,,91.04,25.79,,
-97.684,30.27,804,AUSTIN 8,804,South Central,Austin,1,115,,,98.28,27.85,,
-97.973,29.593,805,SEGUIN 1,805,South Central,San Marcos,7,500,285.73,198,,,,
-98.63,29.407,806,SAN ANTONIO 45,806,South Central,San Antonio,1,115,,,138.23,39.17,,
-98.887,29.357,807,SAN ANTONIO 52,807,South Central,San Antonio,3,500,,,113.76,32.23,,
-97.282,29.097,808,CUERO 2,808,South Central,Gonzales,2,230,,,35.48,10.05,,
-98.397,29.492,809,SAN ANTONIO 10,809,South Central,San Marcos,1,115,,,95.75,27.13,,
-97.731,30.282,810,AUSTIN 16,810,South Central,Austin,1,115,,,96.6,27.37,,
-98.034,30.112,811,AUSTIN 39,811,South Central,Austin,1,115,,,45.32,12.84,,
-98.735,29.538,812,SAN ANTONIO 51,812,South Central,San Antonio,2,230,,,134.45,38.09,0,320.37
-98.583,29.66,813,SAN ANTONIO 41,813,South Central,San Antonio,1,115,,,11.85,3.36,,
-98.107,29.35,814,LA VERNIA,814,South Central,San Marcos,1,115,,,34.14,9.67,,
-97.524,30.34,815,MANOR,815,South Central,Austin,1,115,,,49.13,13.92,,
-98.57,29.343,816,SAN ANTONIO 38,816,South Central,San Antonio,1,115,,,95.83,27.15,,
-96.923,30.168,817,GIDDINGS,817,South Central,Bastrop,1,115,,,26.97,7.64,,
-97.869,30.268,818,AUSTIN 32,818,South Central,Austin,1,115,,,48.39,13.71,,
-97.959,30.261,819,AUSTIN 38,819,South Central,Austin,1,115,,,20.84,5.9,,
-97.84,30.431,820,AUSTIN 30,820,South Central,Austin,1,115,,,39.37,11.15,,
-97.803,30.419,821,AUSTIN 28,821,South Central,Austin,1,115,,,80.44,22.79,,
-96.425,29.696,822,COLUMBUS,822,South Central,Bastrop,2,230,,,27.37,7.75,,
-97.084,29.565,823,SHINER,823,South Central,Gonzales,1,115,,,18.47,5.23,,
-98.339,29.656,824,SAN ANTONIO 3,824,South Central,San Marcos,1,115,,,16.77,4.75,,
-96.676,30.542,825,CALDWELL,825,South Central,Bastrop,2,230,,,35.69,10.11,,
-97.74,30.127,826,AUSTIN 18,826,South Central,Austin,1,115,,,44.42,12.59,,
-96.451,30.024,827,INDUSTRY,827,South Central,Bastrop,1,115,,,2.66,0.75,,
-97.568,29.94,828,DALE,828,South Central,Austin,1,115,,,21.28,6.03,,
-98.569,29.502,829,SAN ANTONIO 37,829,South Central,San Antonio,3,500,,,239.74,67.93,,
-98.459,29.44,830,SAN ANTONIO 18,830,South Central,San Antonio,1,115,,,46.28,13.11,,
-98.526,29.388,831,SAN ANTONIO 33,831,South Central,San Antonio,1,115,,,39.07,11.07,,
-97.785,29.66,832,MARTINDALE,832,South Central,San Marcos,1,115,,,16.63,4.71,,
-98.456,29.489,833,SAN ANTONIO 17,833,South Central,San Antonio,1,115,,,117.59,33.32,,
-98.481,29.441,834,SAN ANTONIO 23,834,South Central,San Antonio,1,115,,,7.81,2.21,,
-97.824,30.167,835,AUSTIN 29,835,South Central,Austin,1,115,,,121.95,34.55,,
-96.84,30.355,836,LEXINGTON,836,South Central,Bastrop,1,115,,,18.83,5.34,,
-97.972,30.45,837,LEANDER 2,837,South Central,Austin,1,115,,,29.32,8.31,0,147.08
-97.718,30.43,838,AUSTIN 15,838,South Central,Austin,1,115,,,140.96,39.94,,
-98.853,29.501,839,MICO,839,South Central,San Antonio,1,115,,,7.52,2.13,,
-98.338,30.556,840,MARBLE FALLS 2,840,South Central,Austin,7,500,1834.8,233.72,,,,
-97.951,30.378,841,AUSTIN 36,841,South Central,Austin,1,115,,,52.96,15.01,,
-97.677,29.871,842,LOCKHART,842,South Central,Austin,1,115,,,51.24,14.52,,
-97.733,30.352,843,AUSTIN 17,843,South Central,Austin,1,115,,,63.93,18.11,,
-98.415,29.538,844,SAN ANTONIO 13,844,South Central,San Marcos,1,115,,,96.5,27.34,,
-98.24,28.867,845,FALLS CITY,845,South Central,San Marcos,1,115,,,9.16,2.6,0,56.21
-97.797,30.207,846,AUSTIN 27,846,South Central,Austin,2,230,,,166.84,47.27,,
-97.761,30.403,847,AUSTIN 23,847,South Central,Austin,1,115,,,116.67,33.06,,
-98.494,29.465,848,SAN ANTONIO 27,848,South Central,San Antonio,1,115,,,85.25,24.15,,
-98.567,30.183,849,BLANCO,849,South Central,San Antonio,1,115,,,18.02,5.11,,
-97.765,30.243,850,AUSTIN 24,850,South Central,Austin,1,115,,,126.35,35.8,,
-97.966,29.88,851,SAN MARCOS,851,South Central,San Marcos,3,500,,,191.51,54.26,0,258.76
-97.838,30.079,852,BUDA,852,South Central,Austin,1,115,,,70.51,19.98,,
-97.607,30.151,853,DEL VALLE,853,South Central,Austin,1,115,,,66.63,18.88,,
-97.618,30.297,854,AUSTIN 4,854,South Central,Austin,1,115,,,65.09,18.44,,
-98.731,29.401,855,SAN ANTONIO 50,855,South Central,San Antonio,3,500,,,169.53,48.03,,
-97.121,31.021,856,BURLINGTON,856,South Central,Bastrop,1,115,,,1.88,0.53,,
-97.714,30.23,857,AUSTIN 13,857,South Central,Austin,1,115,,,134.8,38.19,,
-98.382,29.257,858,ELMENDORF,858,South Central,San Marcos,11,500,1683.28,485.13,175.73,49.79,,
-98.363,29.519,859,SAN ANTONIO 6,859,South Central,San Marcos,1,115,,,86.21,24.43,,
-98.228,29.971,860,CANYON LAKE,860,South Central,San Marcos,1,115,,,51.25,14.52,,
-98.36,30.402,861,JOHNSON CITY,861,South Central,Austin,1,115,,,13.48,3.82,,
-97.429,28.858,862,YORKTOWN,862,South Central,Gonzales,1,115,,,13.2,3.74,,
-97.613,30.21,863,AUSTIN 2,863,South Central,Austin,7,500,244.01,-27.07,18.25,5.17,,
-98.619,29.391,864,LACKLAND A F B,864,South Central,San Antonio,1,115,,,31.18,8.83,,
-97.941,30.691,865,LIBERTY HILL,865,South Central,Austin,1,115,,,28.4,8.05,,
-97.895,28.733,866,KENEDY,866,South Central,Gonzales,2,230,,,34.97,9.91,,
-97.311,29.13,867,CUERO 1,867,South Central,Gonzales,10,115,31.8,12.09,,,,
-98.464,29.396,868,SAN ANTONIO 20,868,South Central,San Antonio,1,115,,,110.59,31.34,,
-98.622,29.244,869,VON ORMY,869,South Central,San Antonio,1,115,,,39.92,11.31,,
-97.807,29.905,870,KYLE,870,South Central,Austin,2,230,,,135.68,38.44,,
-97.937,29.543,871,SEGUIN 2,871,South Central,San Marcos,2,230,,,136.02,38.54,,
-98.277,29.526,872,UNIVERSAL CITY,872,South Central,San Marcos,1,115,,,60.45,17.13,,
-98.113,30.43,873,SPICEWOOD,873,South Central,Austin,1,115,,,26.19,7.42,,
-98.205,29.437,874,SAINT HEDWIG,874,South Central,San Marcos,1,115,,,6.88,1.95,,
-98.444,29.345,875,SAN ANTONIO 16,875,South Central,San Antonio,1,115,,,71.09,20.14,,
-98.706,29.859,876,BOERNE 2,876,South Central,San Antonio,2,230,,,82.67,23.42,0,88.02
-98.526,29.422,877,SAN ANTONIO 32,877,South Central,San Antonio,2,230,,,166.54,47.19,,
-97.768,30.348,878,AUSTIN 26,878,South Central,Austin,1,115,,,73.84,20.92,,
-97.748,30.492,879,AUSTIN 21,879,South Central,Austin,1,115,,,67.61,19.16,,
