Substation,,,,,,,,,,,,,,
Longitude,Latitude,Sub Num,Sub Name,Sub ID,Area Name,Zone Name,# of Buses,Nominal kV(max),Gen MW,Gen Mvar,Load MW,Load Mvar,Shunt MW,Shunt Mvar
-118.288,34.375,25305,TUJUNGA 2,2005,Southwest California,1,2,138,,,24.83,3.78,,
-118.312,33.965,25306,COMPTON 1,2006,Southwest California,1,1,138,,,28.68,4.04,,
-118.174,33.951,25307,COMPTON 2,2007,Southwest California,1,1,138,,,44.4,13.79,,
-118.137,33.803,25308,COMPTON 3,2008,Southwest California,1,2,138,,,44.4,6.57,,
-118.13,34.19,25309,LOS ANGELES 64,2009,Southwest California,1,1,138,,,56.12,11.01,,
-118.213,34.125,25310,LOS ANGELES 65,2010,Southwest California,1,3,138,,,40.97,12.52,,
-118.273,33.795,25311,LONG BEACH 2,2011,Southwest California,1,2,138,,,55.75,22.4,,
-118.293,33.768,25312,LONG BEACH 3,2012,Southwest California,1,1,138,,,55.75,14.02,,
-118.223,34.423,25313,ACTON,2013,Southwest California,1,1,138,,,14.39,1.82,,
-118.258,33.941,25314,HUNTINGTON PARK 1,2014,Southwest California,1,2,138,,,45.04,1.18,,
-118.227,33.945,25315,HUNTINGTON PARK 2,2015,Southwest California,1,2,138,,,45.04,13.77,,
-118.162,33.911,25316,HUNTINGTON PARK 3,2016,Southwest California,1,1,138,,,50.84,5.32,,
-118.301,34.218,25317,GLENDALE 6,2017,Southwest California,1,1,138,,,29.76,2.55,,
-118.257,34.199,25318,GLENDALE 7,2018,Southwest California,1,2,138,,,30.04,8.87,,
-118.302,34.132,25319,LOS ANGELES 66,2019,Southwest California,1,2,138,,,43.97,15.33,,
-118.23,34.062,25320,LOS ANGELES 67,2020,Southwest California,1,2,138,,,43.97,12.74,,
-118.202,33.755,25321,LONG BEACH 4,2021,Southwest California,1,1,138,,,67.83,19.28,,
-118.126,33.825,25322,LONG BEACH 5,2022,Southwest California,1,1,138,,,35.41,12.67,,
-118.218,34.079,25323,LOS ANGELES 68,2023,Southwest California,1,1,138,,,60.02,11.38,,
-118.204,34.104,25324,LOS ANGELES 69,2024,Southwest California,1,1,138,,,35.38,10.61,,
-118.21,33.962,25325,COMPTON 4,2025,Southwest California,1,1,138,,,48.33,18.33,,
-118.251,33.788,25326,COMPTON 5,2026,Southwest California,1,1,138,,,48.33,7.23,,
-118.202,34.22,25327,LA CANADA FLINTRIDGE,2027,Southwest California,1,1,138,,,36.5,14.2,,
-118.234,33.968,25328,LYNWOOD 1,2028,Southwest California,1,1,138,,,62.77,10.13,,
-118.154,33.953,25329,LYNWOOD 2,2029,Southwest California,1,2,138,,,62.77,11.08,,
-118.164,33.96,25330,LOS ANGELES 70,2030,Southwest California,1,2,138,,,78.17,7.62,,
-118.178,34.097,25331,LOS ANGELES 71,2031,Southwest California,1,1,138,,,41.31,7.63,,
-118.046,33.692,25332,LONG BEACH 6,2032,Southwest California,1,3,345,,,90.64,22.88,,
-118.222,33.82,25333,LONG BEACH 7,2033,Southwest California,1,1,138,,,53.02,15.87,,
-118.281,33.859,25334,SOUTH GATE 1,2034,Southwest California,1,1,138,,,56.64,5.86,,
-118.151,34.032,25335,SOUTH GATE 2,2035,Southwest California,1,1,138,,,56.64,5.48,,
-118.213,33.924,25336,SOUTH GATE 3,2036,Southwest California,1,1,138,,,56.64,22.25,,
-118.169,34.155,25337,LOS ANGELES 72,2037,Southwest California,1,1,138,,,56.19,21.05,,
-118.148,34.07,25338,LOS ANGELES 73,2038,Southwest California,1,1,138,,,63.3,18.61,,
-118.227,33.786,25339,LONG BEACH 8,2039,Southwest California,1,1,138,,,38.16,15.48,,
-118.234,33.713,25340,LONG BEACH 9,2040,Southwest California,1,2,138,,,38.16,17.64,,
-118.255,34.021,25341,MAYWOOD,2041,Southwest California,1,1,138,,,24.63,10.25,,
-118.137,34.107,25342,LOS ANGELES 74,2042,Southwest California,1,1,138,,,74.23,33.32,,
-118.123,33.998,25343,LOS ANGELES 75,2043,Southwest California,1,2,138,,,50.18,20.69,,
-118.241,33.982,25344,LOS ANGELES 76,2044,Southwest California,1,1,138,,,64.77,26.58,,
-118.27,34.148,25345,LOS ANGELES 77,2045,Southwest California,1,1,138,,,70.45,12.24,,
-118.262,33.93,25346,LONG BEACH 10,2046,Southwest California,1,2,345,,,80.3,14.68,,
-118.174,33.846,25347,LONG BEACH 11,2047,Southwest California,1,2,138,,,56.11,30.86,,
-118.246,33.832,25348,LONG BEACH 12,2048,Southwest California,1,1,138,,,56.11,11.66,,
-118.199,33.855,25349,LONG BEACH 13,2049,Southwest California,1,1,138,,,28.33,9.75,,
-118.268,33.854,25350,LONG BEACH 14,2050,Southwest California,1,1,138,,,28.33,10.31,,
-118.254,33.911,25351,BELL GARDENS 1,2051,Southwest California,1,4,138,,,60.77,43.11,,
-118.096,33.912,25352,BELL GARDENS 2,2052,Southwest California,1,1,138,,,60.77,29.27,,
-118.18,33.966,25353,BELL GARDENS 3,2053,Southwest California,1,1,138,,,85.51,25.46,,
-118.201,33.979,25354,PARAMOUNT 1,2054,Southwest California,1,2,138,,,69.88,27.7,,
-118.241,33.826,25355,PARAMOUNT 2,2055,Southwest California,1,1,138,,,48.69,12.58,,
-118.128,34.222,25356,PASADENA 1,2056,Southwest California,1,2,138,,,24.73,16.84,,
-118.22,34.156,25357,SOUTH PASADENA,2057,Southwest California,1,1,138,,,23.05,4.16,,
-118.068,34.104,25358,LOS ANGELES 78,2058,Southwest California,1,4,345,,,93.54,15.07,,
-118.211,33.94,25359,LOS ANGELES 79,2059,Southwest California,1,1,138,,,111.86,20,,
-118.145,34.718,25360,LANCASTER 3,2060,Southwest California,1,2,138,,,35.41,18.76,,
-118.127,34.636,25361,LANCASTER 4,2061,Southwest California,1,2,138,,,35.41,13.19,,
-118.039,33.686,25362,LONG BEACH 15,2062,Southwest California,1,2,138,,,36.28,9.32,,
-118.22,33.856,25363,LONG BEACH 16,2063,Southwest California,1,1,138,,,36.28,7.15,,
-118.169,33.765,25364,LAKEWOOD 6,2064,Southwest California,1,1,138,,,28.56,3.68,,
-118.101,33.876,25365,LAKEWOOD 7,2065,Southwest California,1,1,138,,,28.35,1.78,,
-118.186,34.002,25366,ALHAMBRA 1,2066,Southwest California,1,1,138,,,27.29,4.65,,
-118.053,33.726,25367,LONG BEACH 17,2067,Southwest California,1,1,138,,,34.44,8.6,,
-118.147,34.087,25368,MONTEREY PARK,2068,Southwest California,1,2,138,,,29.47,7.88,,
-118.188,34.017,25369,DOWNEY 1,2069,Southwest California,1,2,138,,,68.64,21.44,,
-118.044,33.897,25370,DOWNEY 2,2070,Southwest California,1,3,138,,,67.14,36.3,,
-118.229,34.125,25371,PASADENA 2,2071,Southwest California,1,2,138,,,97.74,23.1,,
-118.084,34.138,25372,ALTADENA 1,2072,Southwest California,1,1,138,,,32.51,15.34,,
-118.219,34.249,25373,ALTADENA 2,2073,Southwest California,1,1,138,,,59.83,13.08,,
-118.041,33.818,25374,LONG BEACH 18,2074,Southwest California,1,1,138,,,28.83,1.33,,
-118.02,33.669,25375,LONG BEACH 19,2075,Southwest California,1,2,138,,,28.83,3.47,,
-118.109,34.149,25376,PASADENA 3,2076,Southwest California,1,1,138,,,43.61,10.34,,
-118.142,34.001,25377,DOWNEY 3,2077,Southwest California,1,3,138,,,38.16,6.4,,
-118.064,34.031,25378,DOWNEY 4,2078,Southwest California,1,1,138,,,38.16,19.1,,
-118.053,34.18,25379,ALHAMBRA 2,2079,Southwest California,1,3,138,,,47.46,21.36,,
-118.162,34.042,25380,ALHAMBRA 3,2080,Southwest California,1,2,345,,,72.14,21.29,,
-118.114,33.859,25381,BELLFLOWER 1,2081,Southwest California,1,1,138,,,45.97,17.08,0,216.47
-118.101,33.815,25382,BELLFLOWER 2,2082,Southwest California,1,2,138,,,45.97,12.03,0,0
-118.046,34.07,25383,PASADENA 4,2083,Southwest California,1,2,138,,,33.08,11.18,,
-118.218,34.376,25384,PALMDALE 3,2084,Southwest California,1,3,345,,,67.44,24.89,0,0
-118.079,34.367,25385,PALMDALE 4,2085,Southwest California,1,1,138,,,67.44,17.51,,
-118.151,33.885,25386,DOWNEY 5,2086,Southwest California,1,1,138,,,23.29,5.83,,
-118.035,33.778,25387,LONG BEACH 20,2087,Southwest California,1,2,138,,,35.76,1.66,,
-118.201,33.839,25388,LONG BEACH 21,2088,Southwest California,1,1,138,,,35.76,3.74,,
-118.076,33.772,25389,LAKEWOOD 8,2089,Southwest California,1,4,138,,,25.13,4.07,,
-118.131,33.881,25390,LONG BEACH 22,2090,Southwest California,1,1,138,,,34.41,7.65,,
-118.027,33.793,25391,LONG BEACH 23,2091,Southwest California,1,2,138,,,34.41,13.38,,
-118.204,33.967,25392,MONTEBELLO 1,2092,Southwest California,1,3,138,,,56.29,17,,
-118.045,33.944,25393,MONTEBELLO 2,2093,Southwest California,1,1,138,,,79.49,42.54,,
-118.105,34.032,25394,SAN GABRIEL 1,2094,Southwest California,1,1,138,,,34.63,16.55,,
-118.006,34.074,25395,SAN GABRIEL 2,2095,Southwest California,1,1,138,,,77.81,21.57,,
-118.187,34.061,25396,PICO RIVERA 1,2096,Southwest California,1,1,138,,,56.64,22.26,,
-118.085,34.073,25397,PICO RIVERA 2,2097,Southwest California,1,2,138,,,56.64,6.66,0,92.74
-118.131,34.069,25398,PASADENA 5,2098,Southwest California,1,1,138,,,29.65,8.93,,
-118.015,34.248,25399,PASADENA 6,2099,Southwest California,1,1,138,,,29.65,7.89,,
-118.129,34.011,25400,ROSEMEAD 1,2100,Southwest California,1,1,138,,,79.18,16.58,,
-118.033,34.047,25401,ROSEMEAD 2,2101,Southwest California,1,6,138,,,55.89,27.17,,
-118.107,33.918,25402,NORWALK 1,2102,Southwest California,1,1,138,,,63.33,12.83,,
-118.138,33.919,25403,NORWALK 2,2103,Southwest California,1,1,138,,,63.33,10.6,,
-118.106,33.971,25404,NORWALK 3,2104,Southwest California,1,4,345,,,162.97,48.67,0,184.66
-118.002,33.923,25405,ARTESIA,2105,Southwest California,1,3,138,,,29.86,7.33,,
-118.173,33.779,25406,LAKEWOOD 9,2106,Southwest California,1,3,138,,,36.7,3.18,,
-118.036,33.762,25407,SEAL BEACH,2107,Southwest California,1,1,138,,,42.71,7.51,,
-118.128,33.79,25408,CERRITOS 1,2108,Southwest California,1,1,138,,,64.39,13.91,,
-118.015,33.781,25409,CERRITOS 2,2109,Southwest California,1,1,138,,,44.46,11.74,,
-117.97,34.031,25410,WHITTIER 1,2110,Southwest California,1,1,138,,,29.16,14.5,,
-118.129,33.907,25411,SANTA FE SPRINGS,2111,Southwest California,1,2,138,,,26.76,9.89,,
-118.116,34.18,25412,TEMPLE CITY 1,2112,Southwest California,1,1,138,,,30.9,2,,
-117.991,34.05,25413,TEMPLE CITY 2,2113,Southwest California,1,2,138,,,30.9,3.06,,
-118.101,34.11,25414,SOUTH EL MONTE 1,2114,Southwest California,1,1,138,,,39.51,10.42,,
-118.035,34.036,25415,SOUTH EL MONTE 2,2115,Southwest California,1,1,138,,,39.51,14.22,,
-118.082,34.117,25416,ARCADIA 1,2116,Southwest California,1,1,138,,,30.69,5.34,,
-118.107,34.082,25417,ARCADIA 2,2117,Southwest California,1,2,138,,,30.69,8.32,,
-117.996,34.032,25418,EL MONTE 1,2118,Southwest California,1,1,138,,,26.63,6.24,,
-118.058,33.856,25419,CYPRESS 1,2119,Southwest California,1,1,138,,,43.19,8.45,,
-118.068,33.794,25420,CYPRESS 2,2120,Southwest California,1,2,138,,,43.19,11.09,,
-117.961,33.921,25421,WHITTIER 2,2121,Southwest California,1,1,138,,,28.78,4.31,,
-117.961,34.098,25422,WHITTIER 3,2122,Southwest California,1,2,138,,,28.78,14.69,,
-118.033,34.112,25423,ARCADIA 3,2123,Southwest California,1,1,138,,,28.54,5.22,,
-117.949,34.082,25424,ARCADIA 4,2124,Southwest California,1,2,138,,,28.54,6.21,,
-118.029,34.008,25425,WHITTIER 4,2125,Southwest California,1,1,138,,,36.3,6.04,,
-118.081,33.896,25426,WHITTIER 5,2126,Southwest California,1,1,138,,,36.3,9.31,,
-117.963,34.651,25427,PALMDALE 5,2127,Southwest California,1,2,138,,,34.34,16.25,,
-118.007,34.479,25428,PALMDALE 6,2128,Southwest California,1,1,138,,,34.34,15.12,,
-117.985,34.114,25429,EL MONTE 2,2129,Southwest California,1,2,345,,,106.27,28.77,,
-118.053,34.149,25430,EL MONTE 3,2130,Southwest California,1,1,138,,,55.25,11.32,,
-118.028,33.996,25431,WHITTIER 6,2131,Southwest California,1,1,138,,,35.47,7.08,,
-117.974,33.901,25432,WHITTIER 7,2132,Southwest California,1,1,138,,,35.47,6.46,,
-117.973,33.811,25433,LA MIRADA,2133,Southwest California,1,1,138,,,69.64,12.34,,
-117.942,34.208,25434,MONROVIA 1,2134,Southwest California,1,2,138,,,36.54,4.41,,
-117.917,34.053,25435,MONROVIA 2,2135,Southwest California,1,2,138,,,59.36,28.8,,
-117.965,33.978,25436,WHITTIER 8,2136,Southwest California,1,1,138,,,36.11,2.64,0,0
-118.016,34.103,25437,LA PUENTE 1,2137,Southwest California,1,2,138,,,27.44,5.29,,
-118.05,34.104,25438,LA PUENTE 2,2138,Southwest California,1,1,138,,,27.44,9.11,,
-117.95,34.571,25439,LITTLEROCK,2139,Southwest California,1,1,138,,,23.46,2.71,,
-117.927,33.954,25440,HACIENDA HEIGHTS 1,2140,Southwest California,1,1,138,,,48.61,2.91,,
-118.033,33.919,25441,HACIENDA HEIGHTS 2,2141,Southwest California,1,2,345,,,92.72,16.55,,
-117.873,34.006,25442,BALDWIN PARK 1,2142,Southwest California,1,3,138,,,69.51,22.42,,
-117.983,34.022,25443,BALDWIN PARK 2,2143,Southwest California,1,2,138,,,72.57,24.51,,
-117.903,34.089,25444,BALDWIN PARK 3,2144,Southwest California,1,1,138,,,45.94,7.64,,
-118.014,34.134,25445,DUARTE 1,2145,Southwest California,1,1,138,,,23.47,14.51,,
-117.92,34.217,25446,DUARTE 2,2146,Southwest California,1,1,138,,,23.47,9.34,,
-117.944,33.864,25447,LA HABRA 1,2147,Southwest California,1,1,138,,,60.86,8.68,,
-118.025,33.952,25448,LA HABRA 2,2148,Southwest California,1,3,138,,,60.86,29.15,,
-117.971,34.055,25449,WEST COVINA 1,2149,Southwest California,1,1,138,,,40.42,1.5,,
-117.842,33.989,25450,WEST COVINA 2,2150,Southwest California,1,1,138,,,40.42,12.01,,
-117.871,34.108,25451,LA PUENTE 3,2151,Southwest California,1,2,138,,,51.02,14.76,,
-117.933,34.122,25452,LA PUENTE 4,2152,Southwest California,1,1,138,,,51.02,13.96,,
-117.882,34.127,25453,COVINA 1,2153,Southwest California,1,1,138,,,30.97,5.73,,
-117.901,34.164,25454,COVINA 2,2154,Southwest California,1,1,138,,,30.97,23.77,,
-117.979,33.988,25455,WEST COVINA 3,2155,Southwest California,1,2,138,,,27.77,5.08,,
-117.886,34.049,25456,WEST COVINA 4,2156,Southwest California,1,1,138,,,27.77,10.58,,
-117.862,33.925,25457,ROWLAND HEIGHTS 1,2157,Southwest California,1,1,138,,,40.87,4.12,,
-117.937,33.893,25458,ROWLAND HEIGHTS 2,2158,Southwest California,1,1,138,,,40.87,10.89,,
-117.848,34.024,25459,WEST COVINA 5,2159,Southwest California,1,4,138,,,29.17,9.12,,
-117.921,34.076,25460,WEST COVINA 6,2160,Southwest California,1,4,138,,,29.17,7.5,,
-117.959,34.136,25461,COVINA 3,2161,Southwest California,1,1,138,,,35.4,14.37,,
-117.798,35.096,25462,CALIFORNIA CITY,2162,Southwest California,1,1,138,,,30.8,7.35,,
-117.789,34.305,25463,AZUSA 1,2163,Southwest California,1,2,138,,,53.73,10,,
-117.964,34.237,25464,AZUSA 2,2164,Southwest California,1,6,345,,,77.23,8.43,,
-117.926,34.778,25465,LANCASTER 5,2165,Southwest California,1,1,138,,,65.25,52.32,,
-117.771,34.667,25466,LANCASTER 6,2166,Southwest California,1,5,345,,,64.84,18.35,,
-117.789,34.036,25467,GLENDORA 1,2167,Southwest California,1,2,138,,,22.82,5.03,,
-117.784,34.07,25468,WALNUT 1,2168,Southwest California,1,2,138,,,38.77,8.68,,
-117.793,34.008,25469,WALNUT 2,2169,Southwest California,1,1,138,,,38.77,10.3,,
-117.817,34.151,25470,COVINA 4,2170,Southwest California,1,1,138,,,23.57,6.97,,
-117.768,34.122,25471,GLENDORA 2,2171,Southwest California,1,1,138,,,23.24,4.01,,
-117.77,34.189,25472,GLENDORA 3,2172,Southwest California,1,1,138,,,23.24,4.58,,
-117.793,34.07,25473,DIAMOND BAR 1,2173,Southwest California,1,3,138,,,41.81,2.79,,
-117.914,33.939,25474,DIAMOND BAR 2,2174,Southwest California,1,1,138,,,41.81,5.25,,
-117.765,34.503,25475,PALMDALE 7,2175,Southwest California,1,2,138,,,16.08,2.32,,
-117.827,34.174,25476,SAN DIMAS 1,2176,Southwest California,1,1,138,,,29.81,4.01,,
-117.849,34.19,25477,SAN DIMAS 2,2177,Southwest California,1,1,138,,,29.81,6.9,,
-117.733,34.038,25478,POMONA 1,2178,Southwest California,1,3,138,,,31.08,6.9,,
-117.849,34.125,25479,POMONA 2,2179,Southwest California,1,2,138,,,31.08,2.23,,
-117.724,34.152,25480,LA VERNE 1,2180,Southwest California,1,2,138,,,30.78,4.82,,
-117.778,34.205,25481,LA VERNE 2,2181,Southwest California,1,1,138,,,29.92,8.57,,
-117.796,33.948,25482,POMONA 3,2182,Southwest California,1,4,345,,,64.44,26.56,,
-117.741,33.956,25483,POMONA 4,2183,Southwest California,1,3,138,,,64.44,7.64,,
-117.748,34.062,25484,POMONA 5,2184,Southwest California,1,1,138,,,43.26,23.37,,
-117.824,34.124,25485,POMONA 6,2185,Southwest California,1,3,345,,,43.26,16.96,,
-117.8,34.124,25486,CLAREMONT 1,2186,Southwest California,1,1,138,,,32.13,19.83,,
-117.803,34.199,25487,CLAREMONT 2,2187,Southwest California,1,1,138,,,32.13,3.98,,
-117.669,35.692,25488,RIDGECREST 1,2188,Southwest California,1,4,138,,,30.41,11.36,,
-117.632,35.574,25489,RIDGECREST 2,2189,Southwest California,1,2,138,,,29.74,1.81,,
-117.617,34.375,25490,WRIGHTWOOD,2190,Southwest California,1,2,138,,,8.81,1.68,,
-119.169,34.129,25491,OXNARD 9,2191,Southwest California,1,8,765,831.61,425.02,,,0,0
-118.461,34.935,25492,ROSAMOND 2,2192,Southwest California,1,3,345,136.12,40.26,,,,
-118.292,35.061,25493,MOJAVE 1,2193,Southwest California,1,1,138,60,-8.64,,,,
-118.249,33.876,25494,CARSON 5,2194,Southwest California,1,3,138,27.79,14.2,,,,
-118.852,35.3,25495,BAKERSFIELD 21,2195,Southwest California,1,1,138,0,0,,,,
-119.167,34.196,25496,OXNARD 10,2196,Southwest California,1,3,138,68.42,34.97,,,,
-119.917,35.324,25497,SANTA MARGARITA 1,2197,Southwest California,1,7,345,129.51,0,,,,
-118.433,34.891,25498,ROSAMOND 3,2198,Southwest California,1,3,345,103.16,32.31,,,,
-118.228,33.777,25499,CARSON 6,2199,Southwest California,1,4,138,31.9,0,,,,
-118.214,33.768,25500,LONG BEACH 24,2200,Southwest California,1,2,138,57.17,-6.37,,,,
-118.175,35.248,25501,CANTIL,2201,Southwest California,1,5,345,0,0,0.18,0.06,,
-118.295,35.024,25502,MOJAVE 2,2202,Southwest California,1,5,765,230.8,63.9,,,0,0
-117.556,35.012,25503,BORON 1,2203,Southwest California,1,5,345,71.97,0,4.14,0.54,,
-118.245,33.817,25504,CARSON 7,2204,Southwest California,1,2,345,336.13,-37.46,,,,
-117.945,34.009,25505,LA PUENTE 5,2205,Southwest California,1,4,765,497.97,254.5,,,,
-119.9,34.431,25506,GOLETA 3,2206,Southwest California,1,4,138,57.76,-6.44,,,,
-118.424,34.78,25507,LANCASTER 7,2207,Southwest California,1,4,765,0,0,,,,
-118.148,34.125,25508,PASADENA 7,2208,Southwest California,1,2,138,74.7,38.17,20.26,10.37,,
-119.006,35.576,25509,BAKERSFIELD 22,2209,Southwest California,1,1,138,30.83,0,,,,
-119.247,34.206,25510,OXNARD 11,2210,Southwest California,1,3,138,49.6,-5.53,,,,
-118.334,34.938,25511,ROSAMOND 4,2211,Southwest California,1,5,345,0,0,,,,
-118.247,35.261,25512,TEHACHAPI 3,2212,Southwest California,1,1,138,74.43,8.51,2.06,0.72,,
-118.238,34.9,25513,ROSAMOND 5,2213,Southwest California,1,1,138,15.99,0,,,,
-118.844,34.956,25514,LEBEC 1,2214,Southwest California,1,9,765,775.83,183.22,,,0,-728.28
-119.051,35.742,25515,BAKERSFIELD 23,2215,Southwest California,1,3,138,0,0,0.21,0.07,,
-119.737,35.479,25516,TUPMAN 1,2216,Southwest California,1,2,138,46.41,14.62,8.34,3.21,,
-118.962,35.441,25517,BAKERSFIELD 24,2217,Southwest California,1,1,138,69.05,-7.7,,,,
-118.315,34.177,25518,BURBANK 8,2218,Southwest California,1,1,138,60.25,30.79,,,,
-118.317,35.07,25519,MOJAVE 3,2219,Southwest California,1,1,138,23.84,6.18,,,,
-118.954,35.103,25520,BAKERSFIELD 25,2220,Southwest California,1,1,138,21.87,0,,,,
-118.425,33.911,25521,EL SEGUNDO 1,2221,Southwest California,1,8,345,535.22,199.81,29.98,2.86,,
-118.24,33.759,25522,LONG BEACH 25,2222,Southwest California,1,3,138,35.46,-3.95,,,,
-118.105,33.93,25523,NORWALK 4,2223,Southwest California,1,4,345,49.6,25.35,25.13,8.86,,
-118.353,34.849,25524,ROSAMOND 6,2224,Southwest California,1,3,345,162.49,0,,,,
-118.424,33.91,25525,EL SEGUNDO 2,2225,Southwest California,1,2,138,340.61,-37.96,,,,
-118.186,35.027,25526,MOJAVE 4,2226,Southwest California,1,4,138,46.69,0,,,,
-119.277,35.791,25527,DELANO 3,2227,Southwest California,1,1,138,48.3,22.21,,,,
-118.455,34.59,25528,SANTA CLARITA 4,2228,Southwest California,1,1,138,43.41,-2.55,5.28,0.27,,
-118.257,35.05,25529,MOJAVE 5,2229,Southwest California,1,12,345,166.67,-27.3,,,,
-118.337,35.101,25530,TEHACHAPI 4,2230,Southwest California,1,2,138,22.66,-4.22,,,,
-119.04,35.516,25531,BAKERSFIELD 26,2231,Southwest California,1,3,138,49.6,25.35,,,,
-119.031,35.509,25532,BAKERSFIELD 27,2232,Southwest California,1,4,138,49.6,-5.52,,,,
-118.355,35.054,25533,TEHACHAPI 5,2233,Southwest California,1,6,345,119.76,22.89,,,,
-118.225,33.764,25534,LONG BEACH 26,2234,Southwest California,1,2,345,250.98,-27.97,,,,
-118.223,35.027,25535,MOJAVE 6,2235,Southwest California,1,3,138,132,-19.01,,,,
-118.171,35.051,25536,MOJAVE 7,2236,Southwest California,1,1,138,42.1,8.97,9.84,1.74,,
-117.566,35.015,25537,BORON 2,2237,Southwest California,1,1,138,0,0,,,,
-119.046,35.501,25538,BAKERSFIELD 28,2238,Southwest California,1,3,138,49.6,-5.52,,,,
-120.044,34.465,25539,GOLETA 4,2239,Southwest California,1,2,138,49.1,25.09,,,,
-118.149,34.126,25540,PASADENA 8,2240,Southwest California,1,3,345,177.87,-19.84,,,,
-118.264,33.786,25541,WILMINGTON 3,2241,Southwest California,1,3,765,545.88,-60.86,,,,
-118.325,34.689,25542,LANCASTER 8,2242,Southwest California,1,4,345,34.04,0,,,,
-118.293,35.031,25543,MOJAVE 8,2243,Southwest California,1,2,138,129.41,-21.6,,,,
-118.316,35.075,25544,MOJAVE 9,2244,Southwest California,1,2,138,0,0,,,,
-119.662,35.32,25545,MC KITTRICK 1,2245,Southwest California,1,1,138,45.81,23.41,,,,
-118.222,33.999,25546,LOS ANGELES 80,2246,Southwest California,1,4,345,192.51,-21.46,,,,
-118.235,35.027,25547,MOJAVE 10,2247,Southwest California,1,2,138,135.75,-21.6,,,,
-119.166,34.196,25548,OXNARD 12,2248,Southwest California,1,4,345,63.79,-7.11,,,,
-119.013,35.441,25549,BAKERSFIELD 29,2249,Southwest California,1,1,138,17.93,9.16,,,,
-118.212,35.043,25550,MOJAVE 11,2250,Southwest California,1,3,345,90.81,35.78,,,,
-119.03,35.484,25551,BAKERSFIELD 30,2251,Southwest California,1,1,138,0,0,,,,
-118.395,33.85,25552,REDONDO BEACH 4,2252,Southwest California,1,8,765,1311.05,670.05,,,,
-117.774,34.059,25553,POMONA 7,2253,Southwest California,1,4,345,45.81,-5.11,,,,
-118.444,34.069,25554,LOS ANGELES 81,2254,Southwest California,1,3,138,14.28,-1.59,,,,
-118.403,33.906,25555,EL SEGUNDO 3,2255,Southwest California,1,5,138,149.48,-16.66,,,,
-118.927,35.419,25556,BAKERSFIELD 31,2256,Southwest California,1,1,138,45.81,23.41,,,,
-119.251,34.207,25557,OXNARD 13,2257,Southwest California,1,6,765,571.67,249.26,,,0,-515.13
-118.287,33.769,25558,WILMINGTON 4,2258,Southwest California,1,3,138,58.26,-3.35,,,,
-118.315,34.176,25559,BURBANK 9,2259,Southwest California,1,2,138,109.25,52.88,,,,
-118.353,35.034,25560,MOJAVE 12,2260,Southwest California,1,2,138,108.59,7.19,,,,
-119.585,35.21,25561,FELLOWS 1,2261,Southwest California,1,6,765,401.96,205.43,,,,
-119.03,35.484,25562,BAKERSFIELD 32,2262,Southwest California,1,4,345,45.81,-5.11,,,,
-118.391,34.245,25563,SUN VALLEY 2,2263,Southwest California,1,7,765,478.55,244.57,,,0,872.52
-118.284,33.768,25564,CARSON 8,2264,Southwest California,1,6,138,9.56,-1.07,,,,
-119.444,35.093,25565,TAFT 2,2265,Southwest California,1,4,345,47.31,0.18,,,,
-118.024,34.023,25566,WHITTIER 9,2266,Southwest California,1,5,345,44.73,-4.98,,,,
-118.235,33.792,25567,CARSON 9,2267,Southwest California,1,3,138,98.1,50.14,,,,
-118.788,34.685,25568,LEBEC 2,2268,Southwest California,1,4,345,14.26,7.53,,,,
-118.186,35.348,25569,WELDON,2269,Southwest California,1,3,345,120.31,-23.33,,,,
-119.234,35.714,25570,DELANO 4,2270,Southwest California,1,2,345,24.88,0,,,,
-117.566,35.021,25571,BORON 3,2271,Southwest California,1,2,138,30.23,0,,,,
-118.101,33.769,25572,LONG BEACH 27,2272,Southwest California,1,10,765,1595.15,757.29,,,0,1873.98
-118.5,34.38,25573,NEWHALL 3,2273,Southwest California,1,5,345,89.63,-9.98,,,,
-117.701,35.033,25574,BORON 4,2274,Southwest California,1,3,138,48,-5.35,,,,
-118.242,35.009,25575,MOJAVE 13,2275,Southwest California,1,7,345,249.91,57.51,,,,
-118.39,35.065,25576,MOJAVE 14,2276,Southwest California,1,6,138,26.91,-4.52,,,,
-118.315,34.179,25577,BURBANK 10,2277,Southwest California,1,5,765,193.01,98.64,,,,
-120.856,35.212,25578,AVILA BEACH,2278,Southwest California,1,7,765,2313.56,107.91,,,0,-527.57
-118.33,33.853,25579,TORRANCE 8,2279,Southwest California,1,5,138,22.41,11.45,,,,
-120.069,35.406,25580,SANTA MARGARITA 2,2280,Southwest California,1,8,765,327.43,0,,,0,0
-118.505,34.789,25581,LANCASTER 9,2281,Southwest California,1,2,138,66,0,,,,
-119.471,35.28,25582,TUPMAN 2,2282,Southwest California,1,8,765,246.06,0,,,0,512.13
-119.592,35.296,25583,MC KITTRICK 2,2283,Southwest California,1,7,765,1498.99,-167.07,,,0,-1929.07
-119.629,35.227,25584,FELLOWS 2,2284,Southwest California,1,4,345,233.05,-25.98,,,,
-118.099,33.765,25585,LONG BEACH 28,2285,Southwest California,1,14,345,1293.86,-144.21,,,,
-119.571,35.195,25586,FELLOWS 3,2286,Southwest California,1,1,138,38.94,19.9,,,,
-118.23,33.777,25587,WILMINGTON 5,2287,Southwest California,1,8,138,106.96,-11.91,,,,
